Time Step - No.;Time Step - Repetitions;Newton Iterations;Cumulative Time - DAYS;Date;Cumulative Production Oil MSTB;Cumulative Production Gas MMSCF;Cumulative Production Water MSTB;Cumulative Injection Gas MMSCF;Cumulative Injection Water MSTB;Production Rate Oil STB/D;Production Rate Gas MSCF/D;Production Rate Water STB/D;Injection Rate Gas MSCF/D;Injection Rate Water STB/D;Gaslift Rate - MSCF/D;Cumulative Gaslift - MMSCF;Gas Oil Ratio MSCF/STB;Water Oil Ratio STB/STB;Water Cut - STB/STB;Recovery OOIP - %;Ave.Wt. Pressure Tot-PV PSIA;Ave.Wt. Pressure HCPV+ PSIA;CPU TIME - Seconds;Elapsed TIME - Seconds
507;0;7;10795.667;Wed Jul 22 00:00:00 GST 2020;41962.8;30965.3;9390.913;5718.441;15830.9;73000;46032.21;3095.55;28379.93;60000;11234.15;3084.808;0.63;0.042;0.041;1.39;4668.24;4416.22;8402.9;8417.2
508;0;2;10798.778;Sat Jul 25 00:00:00 GST 2020;42189.9;31110.4;9400.255;5807.72;16017.1;73000;46614.67;3002.66;28696.92;59863.13;0;3084.808;0.64;0.041;0.04;1.4;4668.02;4415.92;8418.9;8433.3
509;0;2;10801.889;Tue Jul 28 00:00:00 GST 2020;42417;31255.8;9409.511;5898.173;16200.7;73000;46741.79;2975.05;29074.29;58999.81;0;3084.808;0.64;0.041;0.039;1.41;4667.8;4415.59;8433.4;8447.9
510;0;4;10805;Sat Aug 01 00:00:00 GST 2020;42644.2;31400.8;9418.94;5987.934;16383.2;73000;46608.51;3030.73;28851.83;58655.65;0;3084.808;0.64;0.042;0.04;1.42;4667.57;4415.23;8461.3;8475.8
511;0;6;10809.5;Wed Aug 05 00:00:00 GST 2020;42986.2;31623.1;9431.875;6123.6;16642.4;76000;49396.41;2874.46;30147.92;57614.95;31500;3226.558;0.65;0.038;0.036;1.43;4667.2;4414.54;8527.7;8542.2
512;0;2;10814;Mon Aug 10 00:00:00 GST 2020;43328.2;31838.2;9446.956;6258.193;16903.2;76000;47803.73;3351.38;29909.65;57955.19;0;3226.558;0.63;0.044;0.042;1.44;4666.83;4413.89;8548.5;8563.1
513;0;2;10815;Tue Aug 11 00:00:00 GST 2020;43404.2;31885.8;9450.243;6258.193;16967;76000;47560.01;3286.71;0;63750;30375;3256.933;0.63;0.043;0.041;1.44;4666.73;4413.6;8573.2;8587.8
514;0;2;10817;Thu Aug 13 00:00:00 GST 2020;43556.2;31982.7;9456.693;6258.193;17094.5;76000;48456.81;3225.05;0;63750;32625;3322.183;0.64;0.042;0.041;1.45;4666.53;4412.99;8589.5;8604.2
515;0;3;10820;Sun Aug 16 00:00:00 GST 2020;43784.2;32126.4;9466.664;6258.193;17285.7;76000;47927.89;3323.56;0;63750;32625;3420.058;0.63;0.044;0.042;1.45;4666.23;4412.04;8609.6;8624.3
516;0;2;10826;Sat Aug 22 00:00:00 GST 2020;44240.2;32413.6;9486.922;6258.193;17668.2;76000;47865.59;3376.41;0;63750;32625;3615.808;0.63;0.044;0.043;1.47;4665.6;4410.09;8625.1;8639.8
517;0;4;10836;Tue Sep 01 00:00:00 GST 2020;44994.5;32888;9515.268;6529.731;18280.6;75429.78;47436.12;2834.62;27153.77;61234.39;4500;3660.808;0.63;0.038;0.036;1.5;4664.79;4408.65;8668.1;8682.9
518;0;8;10847.5;Sat Sep 12 00:00:00 GST 2020;45868.5;33435.2;9550.417;6871.259;19013.7;76000;47579.8;3056.39;29698.06;63750;1214.89;3674.779;0.63;0.04;0.039;1.52;4663.93;4407.45;8771;8785.9
519;1;4;10853.25;Fri Sep 18 00:00:00 GST 2020;46305.5;33708.6;9567.219;7041.829;19380.3;76000;47550.04;2922.05;29664.33;63750;12134.67;3744.553;0.63;0.038;0.037;1.54;4663.5;4406.88;8887.6;8902.7
520;0;1;10859;Thu Sep 24 00:00:00 GST 2020;46742.5;33981.9;9584.034;7212.296;19746.8;76000;47532.22;2924.39;29646.52;63750;12127.36;3814.285;0.63;0.038;0.037;1.55;4663.14;4406.4;8895;8910.1
521;0;3;10860;Fri Sep 25 00:00:00 GST 2020;46818.5;34029.6;9586.967;7242.134;19814.3;76000;47725.81;2933.52;29837.69;67500;12205.87;3826.491;0.63;0.039;0.037;1.56;4663.03;4406.21;8917.2;8932.3
522;0;1;10862;Sun Sep 27 00:00:00 GST 2020;46970.5;34125.1;9592.845;7301.787;19949.3;76000;47714.44;2938.72;29826.46;67500;12201.28;3850.894;0.63;0.039;0.037;1.56;4662.9;4406.1;8923.7;8938.8
523;0;1;10866;Thu Oct 01 00:00:00 GST 2020;47274.5;34315.7;9604.654;7420.891;20219.3;76000;47663.51;2952.28;29776.16;67500;12180.71;3899.617;0.63;0.039;0.037;1.57;4662.63;4405.9;8930.7;8945.9
524;1;3;10869.167;Sun Oct 04 00:00:00 GST 2020;47517.5;34468.2;9614.065;7516.531;20433.1;76764.93;48145.23;2972.02;30201.82;67500;12354.83;3938.74;0.63;0.039;0.037;1.58;4662.41;4405.69;8979.4;8994.6
525;1;4;10871.806;Tue Oct 06 00:00:00 GST 2020;47719.8;34594.9;9621.93;7595.976;20611.2;76644.94;48039.91;2980.35;30105.59;67500;12315.47;3971.239;0.63;0.039;0.037;1.59;4662.22;4405.51;9019.4;9034.7
526;0;2;10874.444;Fri Oct 09 00:00:00 GST 2020;47921.9;34721.6;9629.809;7675.285;20789.3;76589.79;47983.98;2985.65;30053.98;67500;12294.35;4003.683;0.63;0.039;0.038;1.59;4662.04;4405.36;9031.7;9047
527;0;2;10877.083;Mon Oct 12 00:00:00 GST 2020;48123.9;34848.1;9637.703;7754.493;20967.5;76548.32;47942.54;2991.48;30015.78;67500;12278.73;4036.085;0.63;0.039;0.038;1.6;4661.87;4405.21;9042.2;9057.6
528;0;1;10879.722;Wed Oct 14 00:00:00 GST 2020;48325.8;34974.5;9645.613;7833.617;21145.6;76513.56;47907.56;2997.46;29983.53;67500;12265.53;4068.453;0.63;0.039;0.038;1.61;4661.69;4405.05;9048.8;9064.2
529;0;1;10882.361;Sat Oct 17 00:00:00 GST 2020;48527.7;35100.9;9653.533;7912.676;21323.7;76488.67;47881.44;3001.36;29959.41;67500;12255.67;4100.794;0.63;0.039;0.038;1.61;4661.49;4404.88;9054.6;9070
530;0;1;10885;Tue Oct 20 00:00:00 GST 2020;48729.5;35227.1;9661.474;7991.684;21501.8;76468.4;47860.16;3009.04;29939.75;67500;12247.63;4133.114;0.63;0.039;0.038;1.62;4661.32;4404.76;9061;9076.5
531;0;2;10886;Wed Oct 21 00:00:00 GST 2020;48805.9;35275;9664.486;8021.618;21573.1;76474.04;47854.83;3011.85;29934.14;71250;12245.33;4145.359;0.63;0.039;0.038;1.62;4661.25;4404.71;9078.8;9094.2
532;0;1;10888;Fri Oct 23 00:00:00 GST 2020;48958.8;35370.7;9670.517;8081.451;21715.6;76451.32;47835.38;3015.92;29916.49;71250;12238.11;4169.836;0.63;0.039;0.038;1.63;4661.12;4404.67;9084.7;9100.1
533;0;3;10891;Mon Oct 26 00:00:00 GST 2020;49188.1;35514;9679.952;8171.042;21929.3;76427.33;47773.09;3144.75;29863.72;71250;12216.52;4206.485;0.63;0.041;0.04;1.63;4660.93;4404.59;9109.2;9124.7
534;0;1;10894;Thu Oct 29 00:00:00 GST 2020;49417.6;35657.3;9689.397;8260.069;22142.9;76486.66;47765.66;3148.28;29675.49;71206.68;0;4206.485;0.62;0.041;0.04;1.64;4660.8;4404.52;9116.7;9132.2
535;0;5;10897;Sun Nov 01 00:00:00 GST 2020;49657.6;35809.4;9700.013;8356.093;22382.2;80000;50713.39;3538.8;32008.09;79741.73;1275;4210.31;0.63;0.044;0.042;1.65;4660.59;4404.41;9183.5;9199.1
536;0;8;10902.333;Fri Nov 06 00:00:00 GST 2020;50115.7;36103;9715.115;8540.991;22798.6;85889.46;55047.49;2831.54;34668.34;78072;3825;4230.71;0.64;0.033;0.032;1.67;4660.22;4404.05;9280.2;9295.9
537;2;3;10903.667;Sat Nov 07 00:00:00 GST 2020;50229.5;36176;9718.978;8589.219;22906.2;85408.92;54773.34;2897.27;36171.61;80750;15291.39;4251.099;0.64;0.034;0.033;1.67;4660.13;4404;9559.4;9575.5
538;0;7;10906;Tue Nov 10 00:00:00 GST 2020;50428.3;36303;9725.944;8671.153;23092.3;85197;54413.65;2985.63;35114.26;79755.54;3825;4260.024;0.64;0.035;0.034;1.68;4659.98;4403.94;9623.3;9639.5
539;0;2;10908.333;Thu Nov 12 00:00:00 GST 2020;50627;36429.9;9733.631;8747.963;23279.3;85156.11;54381.89;3294.36;32918.76;80150.83;0;4260.024;0.64;0.039;0.037;1.68;4659.85;4403.89;9641.4;9657.6
540;0;4;10910.667;Sat Nov 14 00:00:00 GST 2020;50825.5;36556.5;9742.396;8831.293;23464.3;85060.44;54261.4;3756.29;35712.95;79287.18;0;4260.024;0.64;0.044;0.042;1.69;4659.68;4403.73;9681.7;9698
541;0;2;10913;Tue Nov 17 00:00:00 GST 2020;51023.5;36682.4;9751.108;8913.895;23648.1;84864.56;53931.42;3734.06;35400.79;78750.72;0;4260.024;0.64;0.044;0.042;1.7;4659.51;4403.64;9708.4;9724.7
542;1;2;10914.4;Wed Nov 18 00:00:00 GST 2020;51153.1;36765;9755.316;8965.701;23757.3;92577.07;59009.33;3005.17;37004.32;77985.38;40800;4317.144;0.64;0.032;0.031;1.7;4659.39;4403.44;9858.7;9875.3
543;0;5;10915.958;Thu Nov 19 00:00:00 GST 2020;51297.6;36856.4;9761.449;9024.474;23881.4;92779.3;58713.8;3937.76;37731.1;79675.3;0;4317.144;0.63;0.042;0.041;1.7;4659.26;4403.23;9917.7;9934.4
544;0;4;10918.718;Sun Nov 22 00:00:00 GST 2020;51551.6;37017.6;9772.695;9132.253;24102.3;91975.98;58390.86;4073.58;39042.03;80013.33;3825;4327.703;0.63;0.044;0.042;1.71;4659.04;4402.93;9959.2;9975.9
545;0;13;10921.479;Wed Nov 25 00:00:00 GST 2020;51801.7;37174.1;9783.835;9132.253;24324.5;90612.25;56695.59;4035.57;0;80499.64;38250;4433.295;0.63;0.045;0.043;1.72;4658.74;4402.09;10131.4;10148.4
546;0;4;10924.239;Sat Nov 28 00:00:00 GST 2020;52058.4;37337.7;9792.608;9132.253;24546.7;92989.22;59242.03;3177.74;0;80481.97;40800;4545.927;0.64;0.034;0.033;1.73;4658.42;4401.09;10161.1;10178
547;0;2;10927;Tue Dec 01 00:00:00 GST 2020;52314.7;37500.8;9801.383;9132.253;24768.7;92857.59;59083.94;3178.65;0;80440.14;40800;4658.558;0.64;0.034;0.033;1.74;4658.1;4400.08;10176.6;10193.6
548;0;2;10930.502;Fri Dec 04 00:00:00 GST 2020;52651;37714.8;9812.882;9132.253;25082.1;96003.7;61102.58;3283.44;0;89485.16;43200;4809.855;0.64;0.034;0.033;1.75;4657.72;4398.81;10198.7;10215.8
549;0;1;10933.515;Mon Dec 07 00:00:00 GST 2020;52939.5;37898.2;9822.889;9132.253;25351.2;95752.61;60872.63;3320.98;0;89311.99;43200;4940.023;0.64;0.035;0.034;1.76;4657.39;4397.73;10205.3;10222.3
550;0;2;10938.412;Sat Dec 12 00:00:00 GST 2020;53407.8;38195.8;9839.401;9132.253;25788.1;95641.05;60777.39;3371.94;0;89209.87;43200;5151.57;0.64;0.035;0.034;1.77;4656.84;4395.97;10219.4;10236.5
551;0;6;10943.309;Thu Dec 17 00:00:00 GST 2020;53876.4;38493.1;9856.432;9334.962;26217.5;95682.85;60711.95;3477.88;41395.11;87690.6;0;5151.57;0.63;0.036;0.035;1.79;4656.44;4395.37;10295.8;10313
552;0;3;10948.206;Tue Dec 22 00:00:00 GST 2020;54344.8;38790.5;9873.563;9537.75;26653.9;95652.92;60727.16;3498.39;41411.41;89108.72;3748.6;5169.926;0.63;0.037;0.035;1.81;4656.09;4395.07;10314.8;10332
553;1;3;10953.103;Sun Dec 27 00:00:00 GST 2020;54813.8;39088.1;9890.844;9740.77;27090.1;95768.1;60782.56;3528.91;41458.72;89084.35;3752.89;5188.304;0.63;0.037;0.036;1.82;4655.74;4394.79;10353.5;10370.7
554;0;1;10958;Fri Jan 01 00:00:00 GST 2021;55282.7;39385.9;9908.22;9943.936;27526.2;95762.32;60812.79;3548.41;41488.5;89047.1;3755.58;5206.695;0.64;0.037;0.036;1.84;4655.44;4394.58;10361;10378.2
555;0;2;10962;Tue Jan 05 00:00:00 GST 2021;55656.5;39620.5;9922.452;10101.9;27881.5;93458.32;58642.27;3558.08;39495.21;88822.85;16329.07;5272.011;0.63;0.038;0.037;1.85;4655.16;4394.39;10387.3;10404.6
556;0;3;10967;Sun Jan 10 00:00:00 GST 2021;56141.6;39929.7;9943.82;10314.2;28325.5;97004.4;61836.52;4273.47;42449.04;88805.17;15898.86;5351.505;0.64;0.044;0.042;1.87;4654.77;4394.13;10428.8;10446.1
557;0;15;10971.667;Thu Jan 14 00:00:00 GST 2021;56596.7;40219.3;9964.866;10513;28739.9;97524.74;62056.95;4509.95;42615.88;88794.75;18234.33;5436.599;0.64;0.046;0.044;1.88;4654.4;4393.85;10579;10596.6
558;0;9;10976.333;Tue Jan 19 00:00:00 GST 2021;57051.2;40509.3;9982.691;10712.2;29154.2;97402.13;62145.29;3819.58;42687.11;88785.59;18658.8;5523.673;0.64;0.039;0.038;1.9;4654.05;4393.66;10659;10676.7
559;0;12;10981;Sun Jan 24 00:00:00 GST 2021;57505.6;40799;10002.2;10911.2;29568.2;97370.23;62084.49;4183.2;42639.63;88724.43;18488.63;5609.954;0.64;0.043;0.041;1.91;4653.69;4393.46;10769.8;10787.7
560;1;6;10982.5;Mon Jan 25 00:00:00 GST 2021;57656.7;40897.8;10008.1;10980.4;29701.3;100759;65817.4;3915.14;46090.95;88727.64;20835.12;5641.206;0.65;0.039;0.037;1.92;4653.56;4393.37;10853.5;10871.6
561;0;8;10984;Wed Jan 27 00:00:00 GST 2021;57808.6;40996.6;10014.1;11049.6;29834.4;101218.8;65896.04;4017.62;46145.45;88701.14;20848.44;5672.479;0.65;0.04;0.038;1.92;4653.43;4393.28;10922;10940.1
562;0;5;10986.5;Fri Jan 29 00:00:00 GST 2021;58071.1;41165.3;10023.2;11168.2;30056;105000;67465.21;3644.89;47451.59;88660.84;22061.47;5727.633;0.64;0.035;0.034;1.93;4653.21;4393.03;10966.4;10984.6
563;0;4;10989;Mon Feb 01 00:00:00 GST 2021;58333.6;41333.8;10032.9;11286.8;30277.6;105000;67435.96;3861.16;47420.86;88635.35;22050.31;5782.758;0.64;0.037;0.035;1.94;4652.98;4392.78;10997.1;11015.3
564;1;6;10991.5;Wed Feb 03 00:00:00 GST 2021;58596.1;41502.6;10042.8;11405.5;30499.2;105000;67502;3959.53;47487.41;88612.86;22046.45;5837.874;0.64;0.038;0.036;1.95;4652.74;4392.52;11105.8;11124.2
565;0;11;10994.825;Sat Feb 06 00:00:00 GST 2021;58945.2;41724.2;10058.9;11560.6;30793.6;105000;66639.24;4845.67;46663.01;88580.06;21576.12;5909.607;0.63;0.046;0.044;1.96;4652.43;4392.15;11209.8;11228.4
566;0;4;10998.29;Wed Feb 10 00:00:00 GST 2021;59309.1;41956.1;10071.9;11723.2;31100.6;105000;66925;3742.22;46907.43;88554.69;21816.93;5985.22;0.64;0.036;0.034;1.97;4652.11;4391.82;11243.6;11262.3
567;0;9;11001.835;Sat Feb 13 00:00:00 GST 2021;59681.2;42193.5;10087;11889.7;31414.3;105000;66975.88;4286.74;46977.77;88531.31;21682.07;6062.067;0.64;0.041;0.039;1.98;4651.78;4391.43;11326.4;11345.2
568;0;5;11004.868;Tue Feb 16 00:00:00 GST 2021;59999.7;42397.2;10098.5;12032.6;31682.8;105000;67167.51;3769.44;47130.58;88516.19;21875.02;6128.415;0.64;0.036;0.035;1.99;4651.5;4391.14;11365.9;11384.8
569;0;7;11007.901;Fri Feb 19 00:00:00 GST 2021;60318.2;42599.9;10113.4;12174.7;31951.2;105000;66819.95;4917.59;46852.48;88497.96;21717.68;6194.286;0.64;0.047;0.045;2;4651.21;4390.81;11422.9;11441.9
570;0;5;11010.934;Mon Feb 22 00:00:00 GST 2021;60636.6;42803.5;10125.2;12317.7;32219.6;105000.2;67148.29;3875.24;47129.88;88480.95;21898.45;6260.706;0.64;0.037;0.036;2.01;4650.93;4390.51;11466.7;11485.7
571;0;6;11013.967;Thu Feb 25 00:00:00 GST 2021;60955.1;43006.3;10138.4;12459.9;32487.9;105000;66844.69;4357.8;46869.27;88464.86;21764.19;6326.718;0.64;0.042;0.04;2.03;4650.65;4390.21;11516.3;11535.4
572;0;4;11017;Mon Mar 01 00:00:00 GST 2021;61273.6;43211.6;10150.1;12604.4;32756.2;105000;67683.15;3882.87;47652.45;88449.48;22157.51;6393.923;0.64;0.037;0.036;2.04;4650.37;4389.95;11547.6;11566.8
573;1;8;11020.1;Thu Mar 04 00:00:00 GST 2021;61599.1;43419.6;10162.8;12750.5;33030.3;105000;67118.82;4070.89;47119.5;88433.75;21791.05;6461.475;0.64;0.039;0.037;2.05;4650.09;4389.65;11648.6;11667.9
574;1;2;11021.977;Fri Mar 05 00:00:00 GST 2021;61796.1;43546.2;10170.3;12839.4;33196.3;105000;67418.83;3994.43;47401.17;88433.77;22039.07;6502.836;0.64;0.038;0.037;2.05;4649.93;4389.49;11683.2;11702.6
575;1;5;11023.853;Sun Mar 07 00:00:00 GST 2021;61993.2;43671.7;10177.9;12927.4;33362.3;105000;66877.15;4072.66;46870.11;88430.23;21776.03;6543.703;0.64;0.039;0.037;2.06;4649.74;4389.27;11867.8;11887.5
576;0;5;11027.344;Thu Mar 11 00:00:00 GST 2021;62359.7;43902.6;10193.4;13088.5;33670.8;105000;66154.3;4449.31;46167.07;88401.11;21450.25;6618.578;0.63;0.042;0.041;2.07;4649.41;4388.9;11907;11926.8
577;0;9;11030.688;Sun Mar 14 00:00:00 GST 2021;62710.9;44132.4;10209.8;13251.3;33966.4;105000;68699.09;4894.8;48679.13;88387.63;22601.26;6694.165;0.65;0.047;0.045;2.08;4649.1;4388.65;11991.3;12011.2
578;0;8;11034.151;Thu Mar 18 00:00:00 GST 2021;63071.7;44366.3;10227.7;13416.3;34272.4;104212;67574.59;5160.15;47650.19;88371.85;20840.45;6766.322;0.65;0.05;0.047;2.1;4648.77;4388.43;12067.4;12087.5
579;0;3;11037.613;Sun Mar 21 00:00:00 GST 2021;63430.7;44599.7;10242.6;13580.8;34578.3;103700.8;67421.09;4305.96;47504.14;88357.33;21472.27;6840.665;0.65;0.042;0.04;2.11;4648.46;4388.26;12099.9;12120
580;0;5;11041.075;Thu Mar 25 00:00:00 GST 2021;63789.3;44831.3;10258.3;13743.5;34884.2;103558.5;66882.69;4528.24;46990.25;88343.6;0;6840.665;0.65;0.044;0.042;2.12;4648.14;4388.04;12141;12161.2
581;0;15;11044.538;Sun Mar 28 00:00:00 GST 2021;64150.5;45065.2;10273.2;13907.2;35188.6;104329.3;67556.76;4301.58;47275.77;87913.83;0;6840.665;0.65;0.041;0.04;2.13;4647.81;4387.77;12360;12380.4
582;0;7;11048;Thu Apr 01 00:00:00 GST 2021;64514;45296.7;10287.6;14066.8;35493.7;105000;66843.85;4187.05;46103.81;88110.58;0;6840.665;0.64;0.04;0.038;2.14;4647.48;4387.42;12424.6;12445.3
583;0;3;11049;Fri Apr 02 00:00:00 GST 2021;64619;45362.7;10292.2;14112.8;35582;105000;66008.47;4580.09;46048.92;88330.18;2365.8;6843.031;0.63;0.044;0.042;2.15;4647.38;4387.3;12455.2;12476
584;0;4;11050;Sat Apr 03 00:00:00 GST 2021;64724;45429.7;10296.9;14159.9;35675.1;105000;67029.5;4632.14;47079.39;93072.99;20603.67;6863.635;0.64;0.044;0.042;2.15;4647.3;4387.24;12505.8;12526.6
585;0;3;11052;Mon Apr 05 00:00:00 GST 2021;64934;45563.5;10305.2;14253.7;35861.2;105000;66893.99;4161.42;46887.87;93055.68;21666.16;6906.967;0.64;0.04;0.038;2.16;4647.13;4387.14;12530.7;12551.6
586;1;3;11054;Wed Apr 07 00:00:00 GST 2021;65144;45697.4;10313.6;14347.6;36047.3;105000;66949.86;4212.21;46945.92;93047.51;21718.31;6950.404;0.64;0.04;0.039;2.16;4646.96;4387.03;12566.9;12587.9
587;0;13;11057.493;Sat Apr 10 00:00:00 GST 2021;65503.7;45930.7;10329;14511.5;36372.2;102946;66786.97;4397.54;46924.27;93025.62;18835.57;7016.203;0.65;0.043;0.041;2.18;4646.67;4386.98;12731.8;12753
588;1;3;11059.244;Mon Apr 12 00:00:00 GST 2021;65687.5;46046.1;10337.1;14590.8;36531.6;105000;65949.09;4670.65;45291.45;91047.51;0;7016.203;0.63;0.044;0.043;2.18;4646.5;4386.82;12800.2;12821.4
589;0;12;11061.433;Wed Apr 14 00:00:00 GST 2021;65917.3;46194.3;10346.3;14653.2;36735.2;105000;67684.49;4193.29;28500;93016.39;45900;7116.68;0.64;0.04;0.038;2.19;4646.28;4386.51;12924.9;12946.3
590;0;2;11063.404;Fri Apr 16 00:00:00 GST 2021;66120.9;46327;10354.7;14709.3;36918.5;103320.8;67351.99;4234.72;28500;93012.54;45900;7207.129;0.65;0.041;0.039;2.2;4646.09;4386.22;12943.5;12964.9
591;0;3;11065.163;Sun Apr 18 00:00:00 GST 2021;66302.3;46443.5;10363;14782.3;37077.1;103091.9;66190.26;4745.62;41455.79;90132.62;0;7207.129;0.64;0.046;0.044;2.2;4645.91;4386.05;12977.1;12998.6
592;0;6;11066.827;Mon Apr 19 00:00:00 GST 2021;66476.6;46556.4;10370.3;14860;37227.4;104772.6;67852.62;4360.65;46690.97;90343.81;2700;7211.621;0.65;0.042;0.04;2.21;4645.76;4385.9;13019.7;13041.3
593;0;2;11068.461;Wed Apr 21 00:00:00 GST 2021;66647.2;46666.5;10378.2;14937.5;37375.7;104343.5;67362.79;4824.45;47420.28;90739.95;0;7211.621;0.65;0.046;0.044;2.21;4645.61;4385.82;13038.8;13060.4
594;0;3;11070.096;Fri Apr 23 00:00:00 GST 2021;66816.9;46776.3;10385.8;15014.5;37524.9;103846.3;67206.03;4698.18;47118.58;91229.24;0;7211.621;0.65;0.045;0.043;2.22;4645.46;4385.7;13065.5;13087.2
595;0;2;11071.731;Sat Apr 24 00:00:00 GST 2021;66986.4;46886.2;10393;15091.6;37673.5;103695;67209.42;4355.7;47192.25;90942.53;0;7211.621;0.65;0.042;0.04;2.23;4645.32;4385.63;13079.2;13100.9
596;0;2;11075;Wed Apr 28 00:00:00 GST 2021;67326;47105.7;10408.3;15237.8;37974.6;103874.3;67132.89;4693.33;44706.36;92095.71;0;7211.621;0.65;0.045;0.043;2.24;4645.02;4385.42;13112.4;13134.1
597;0;3;11076;Thu Apr 29 00:00:00 GST 2021;67431;47171.9;10412.7;15284;38067.6;105000;66230.73;4353.5;46241.09;92967.98;19625.85;7231.247;0.63;0.041;0.04;2.24;4644.93;4385.35;13139.7;13161.4
598;0;2;11078;Sat May 01 00:00:00 GST 2021;67641;47304.7;10421.5;15376.8;38253.5;105000;66367.15;4405.58;46377.11;92952.96;19683.58;7270.614;0.63;0.042;0.04;2.25;4644.77;4385.21;13154.8;13176.6
599;0;3;11082;Wed May 05 00:00:00 GST 2021;68061;47571.2;10439.2;15563.4;38625.2;105000;66636.4;4437.51;46643.11;92930.78;19796.46;7349.8;0.63;0.042;0.041;2.26;4644.43;4384.93;13189.2;13211
600;1;1;11085.375;Sat May 08 00:00:00 GST 2021;68415.4;47797.4;10454.3;15722.1;38938.8;105000;67019.28;4474.27;47020.39;92926.53;19956.6;7417.154;0.64;0.043;0.041;2.27;4644.15;4384.71;13213.4;13235.2
601;1;3;11086.958;Sun May 09 00:00:00 GST 2021;68581.6;47903.1;10461.4;15796.1;39085.9;105000;66790.25;4471.95;46795.02;92932.45;19860.94;7448.587;0.64;0.043;0.041;2.28;4644.01;4384.59;13419.1;13441.2
602;0;1;11088.565;Tue May 11 00:00:00 GST 2021;68750.4;48010.2;10468.6;15871.1;39235.3;105000;66640.75;4476.98;46647.53;92915.71;19798.33;7480.406;0.63;0.043;0.041;2.28;4643.88;4384.48;13425.6;13447.8
603;0;1;11090.362;Thu May 13 00:00:00 GST 2021;68939.1;48130.1;10476.7;15955;39402.2;105000;66691.7;4493.53;46697.74;92910.54;19819.66;7516.028;0.64;0.043;0.041;2.29;4643.73;4384.36;13432.8;13454.9
604;0;12;11092.653;Sat May 15 00:00:00 GST 2021;69179.6;48282.7;10486.9;16061.9;39615.1;105000;66625.1;4462.42;46630.16;92910.62;19127.47;7559.851;0.63;0.042;0.041;2.3;4643.53;4384.17;13555.8;13578.2
605;0;3;11094.849;Mon May 17 00:00:00 GST 2021;69410.2;48429.4;10496.7;16164.7;39819.1;105000;66802.54;4480.6;46805.65;92903.75;19939.13;7603.638;0.64;0.043;0.041;2.31;4643.36;4384.05;13577.4;13599.8
606;0;2;11097.159;Thu May 20 00:00:00 GST 2021;69652.7;48583.7;10507.1;16272.8;40033.7;105000;66825.93;4500.26;46828.7;92899.63;19963.58;7649.743;0.64;0.043;0.041;2.31;4643.18;4383.88;13589.9;13612.3
607;0;1;11099.527;Sat May 22 00:00:00 GST 2021;69901.4;48742.1;10517.8;16383.8;40253.7;105000;66887.21;4512.95;46889.26;92885.92;19997.38;7697.102;0.64;0.043;0.041;2.32;4642.97;4383.68;13597.2;13619.6
608;0;3;11101.895;Mon May 24 00:00:00 GST 2021;70150;48900.4;10528.5;16494.7;40473.7;105000;66810.74;4530.21;46814.22;92892.63;20008.28;7744.486;0.64;0.043;0.041;2.33;4642.77;4383.51;13615.7;13638.1
609;0;1;11105.448;Fri May 28 00:00:00 GST 2021;70523;49137.9;10544.7;16661.2;40803.5;105000;66876.89;4536.01;46878.7;92860.62;20048.91;7815.708;0.64;0.043;0.041;2.34;4642.5;4383.29;13621.3;13643.8
610;0;2;11109;Tue Jun 01 00:00:00 GST 2021;70896;49375.5;10560.9;16827.7;41133.4;105000;66866.35;4560.75;46868.68;92872.64;20072.46;7887.013;0.64;0.043;0.042;2.36;4642.18;4382.99;13635.1;13657.6
611;1;5;11110.5;Wed Jun 02 00:00:00 GST 2021;71053.5;49476.2;10567.7;16898.5;41272.8;105000;67168.66;4580.04;47167.21;92878.71;20276.22;7917.427;0.64;0.044;0.042;2.36;4642.05;4382.87;13709.2;13731.8
612;0;2;11112;Fri Jun 04 00:00:00 GST 2021;71211;49576.6;10574.6;16968.8;41412.1;105000;66892.65;4579.71;46894.86;92870.87;20139.3;7947.636;0.64;0.044;0.042;2.37;4641.93;4382.78;13721.9;13744.6
613;0;3;11114.6;Sun Jun 06 00:00:00 GST 2021;71484;49753.8;10586.5;17094;41653.4;105000;68160.49;4581.08;48144.91;92822.89;20392.73;8000.657;0.65;0.044;0.042;2.38;4641.7;4382.65;13750.7;13773.4
614;0;4;11118.067;Thu Jun 10 00:00:00 GST 2021;71848;49990.6;10602.5;17261.4;41970.8;105000;68302.65;4610.35;48285.22;91561.31;22972.16;8080.294;0.65;0.044;0.042;2.39;4641.4;4382.49;13782.9;13805.7
615;1;2;11121.533;Sun Jun 13 00:00:00 GST 2021;72212;50226.2;10618.6;17427.7;42287.7;105000;67976.57;4633.41;47963.92;91418.3;26932.26;8173.659;0.65;0.044;0.042;2.4;4641.09;4382.25;13826.8;13849.7
616;0;6;11123.267;Tue Jun 15 00:00:00 GST 2021;72394;50344.5;10626.7;17511.3;42445.3;105000;68234.46;4703.37;48232.46;90880.73;19471.35;8207.41;0.65;0.045;0.043;2.41;4640.93;4382.11;13883.5;13906.4
