Time Step - No.;Time Step - Repetitions;Newton Iterations;Cumulative Time - DAYS;Date;Cumulative Production Oil MSTB;Cumulative Production Gas MMSCF;Cumulative Production Water MSTB;Cumulative Injection Gas MMSCF;Cumulative Injection Water MSTB;Production Rate Oil STB/D;Production Rate Gas MSCF/D;Production Rate Water STB/D;Injection Rate Gas MSCF/D;Injection Rate Water STB/D;Gaslift Rate - MSCF/D;Cumulative Gaslift - MMSCF;Gas Oil Ratio MSCF/STB;Water Oil Ratio STB/STB;Water Cut - STB/STB;Recovery OOIP - %;Ave.Wt. Pressure Tot-PV PSIA;Ave.Wt. Pressure HCPV+ PSIA;CPU TIME - Seconds;Elapsed TIME - Seconds
2912;1;11;24707.25;Sat Aug 24 00:00:00 GST 2058;777383.4;899927.6;520061.3;613325.9;1205386;10014.85;12579;24437.97;0;48810.44;0;230746.1;1.26;2.44;0.71;25.83;4166.77;4133.47;236033;236427.4
2913;0;2;24711.125;Wed Aug 28 00:00:00 GST 2058;777429.5;899980.7;520162.3;613325.9;1205579;11900.74;13720.46;26050.54;0;50028.83;2700;230756.6;1.15;2.19;0.69;25.83;4166.76;4133.68;236051.8;236446.2
2914;0;2;24715;Sun Sep 01 00:00:00 GST 2058;777459.8;900028;520244.5;613325.9;1205748;7811.28;12194.05;21229.84;0;43455.2;0;230756.6;1.56;2.72;0.73;25.83;4166.79;4134.11;236074.6;236469
2915;0;6;24722.5;Sun Sep 08 00:00:00 GST 2058;777555;900278.5;520663;613478.8;1206155;12701.86;33401.57;55795.78;20392.6;54265.87;5622.5;230798.7;2.63;4.39;0.81;25.84;4166.51;4133.1;236157.9;236552.5
2916;0;6;24728.125;Sat Sep 14 00:00:00 GST 2058;777607.7;900345.5;520840.8;613478.8;1206464;9366.02;11915;31607.92;0;54991;0;230798.7;1.27;3.37;0.77;25.84;4166.55;4133.4;236223.5;236618.2
2917;0;3;24736.562;Sun Sep 22 00:00:00 GST 2058;777676.5;900439.7;521076.5;613478.8;1206877;8151.14;11162.51;27938.51;0;48903.39;0;230798.7;1.37;3.43;0.77;25.84;4166.6;4133.98;236251.2;236646
2918;0;6;24745;Tue Oct 01 00:00:00 GST 2058;777726.8;900522.1;521243.2;613478.8;1207191;5961.95;9765.71;19749.17;0;37191.19;0;230798.7;1.64;3.31;0.77;25.84;4166.58;4134.65;236301.8;236696.7
2919;0;8;24760.5;Wed Oct 16 00:00:00 GST 2058;778036.2;901086.4;522173.2;613478.8;1207932;19960.77;36403.44;60000;0;47822.34;37800;231384.6;1.82;3.01;0.75;25.85;4165.16;4130.31;236409.4;236804.4
2920;0;13;24776;Fri Nov 01 00:00:00 GST 2058;778273.7;901423;523031.4;613610.9;1209097;15321.93;21720.36;55372.66;8516.86;75157.06;4409.91;231453;1.42;3.61;0.78;25.86;4165.09;4129.78;236572.8;236968
2921;0;8;24791;Sat Nov 16 00:00:00 GST 2058;778584.4;902244.3;523931.4;613610.9;1210225;20711.75;54754.5;60000;0;75208.66;45900;232141.5;2.64;2.9;0.74;25.87;4164.57;4127.65;236679;237074.3
2922;1;6;24798.5;Sat Nov 23 00:00:00 GST 2058;778607.3;902268.3;524000.4;613610.9;1210426;3054.79;3198.82;9194.01;0;26759.62;0;232141.5;1.05;3.01;0.75;25.87;4164.46;4128.74;236778.1;237173.6
2923;0;8;24806;Sun Dec 01 00:00:00 GST 2058;778622;902282.5;524049.4;613610.9;1210580;1965.25;1885.77;6528.87;0;20592.81;1.73;232141.5;0.96;3.32;0.77;25.87;4164.34;4129.85;236848.7;237244.4
2924;0;9;24816.332;Wed Dec 11 00:00:00 GST 2058;778800;902881.5;524510.7;614071.6;1210911;17227.77;57967.66;44642.35;44585.55;31997.96;9051.32;232235;3.36;2.59;0.72;25.88;4163.53;4127.8;236965.5;237361.4
2925;1;6;24821.5;Mon Dec 16 00:00:00 GST 2058;778878.3;902989.5;524781.6;614111.5;1211321;15157.88;20917.82;52443.63;7729.99;79413.88;2436.4;232247.6;1.38;3.46;0.78;25.88;4163.62;4127.83;237171.6;237567.8
2926;0;6;24825.375;Fri Dec 20 00:00:00 GST 2058;778935.6;903073.3;524990;614144.3;1211633;14763.86;21612.27;53774.65;8453.98;80510.04;2852.09;232258.7;1.46;3.64;0.78;25.88;4163.69;4127.9;237230.2;237626.5
2927;0;3;24831.188;Thu Dec 26 00:00:00 GST 2058;779012.8;903195;525264.3;614190.2;1212047;13284.46;20938.35;47196.98;7893.29;71213.04;2630.75;232274;1.58;3.55;0.78;25.89;4163.74;4128.07;237293;237689.4
2928;0;7;24837;Wed Jan 01 00:00:00 GST 2059;779052.7;903258.7;525364.9;614190.2;1212246;6874.69;10955.73;17303.53;0;34296.51;0;232274;1.59;2.52;0.72;25.89;4163.68;4128.51;237376.2;237772.7
2929;0;4;24844.75;Wed Jan 08 00:00:00 GST 2059;779118.4;903455;525495.3;614288.2;1212484;8470.88;25334.77;16826.75;12653.56;30745.46;1504.69;232285.6;2.99;1.99;0.67;25.89;4163.59;4128.97;237442.3;237838.9
2930;0;5;24850.562;Tue Jan 14 00:00:00 GST 2059;779192.6;903549.1;525747.4;614306.7;1212731;12768.67;16191.35;43363.94;3187.35;42368.49;798.65;232290.3;1.27;3.4;0.77;25.89;4163.25;4128.15;237519.7;237916.3
2931;0;7;24853.69;Fri Jan 17 00:00:00 GST 2059;779226.7;903581.1;525839.4;614306.8;1212929;10904.79;10218.37;29417.48;7.46;63489.7;1.9;232290.3;0.94;2.7;0.73;25.89;4163.33;4128.39;237580.3;237977.1
2932;0;3;24856.553;Mon Jan 20 00:00:00 GST 2059;779256.3;903608.4;525924.3;614306.8;1213108;10335.58;9544.01;29667.85;0;62356.18;8.74;232290.3;0.92;2.87;0.74;25.89;4163.39;4128.67;237610.2;238007
2933;0;8;24862.275;Sun Jan 26 00:00:00 GST 2059;779308.8;903657.2;526082;614306.8;1213440;9176.51;8528.29;27544.91;0;58124.49;7.81;232290.3;0.93;3;0.75;25.9;4163.51;4129.28;237670.5;238067.5
2934;0;5;24868;Sat Feb 01 00:00:00 GST 2059;779353.3;903701;526223.2;614306.8;1213748;7766.73;7641.16;24668.49;0;53767.28;7.04;232290.4;0.98;3.18;0.76;25.9;4163.63;4129.95;237716.3;238113.4
2935;0;11;24877.332;Mon Feb 10 00:00:00 GST 2059;779520;904150.5;526783.2;614306.8;1214344;17859.43;48163.95;60000;0;63843.94;31050;232580.2;2.7;3.36;0.77;25.9;4163.25;4128.38;237843.4;238240.6
2936;0;9;24896;Sat Mar 01 00:00:00 GST 2059;779667;904410;527257.7;614330.7;1215089;7874.91;13899.85;25420.84;1279.87;39926.19;244.43;232584.7;1.77;3.23;0.76;25.91;4163.08;4129.4;237943.9;238341.3
2937;0;11;24927;Tue Apr 01 00:00:00 GST 2059;779995;904931.8;528326.3;614454.5;1216631;10582.59;16833.48;34470.5;3995.23;49721.65;948.45;232614.1;1.59;3.26;0.77;25.92;4162.68;4129.92;238061.8;238459.4
2938;0;13;24957;Thu May 01 00:00:00 GST 2059;780707.8;907076.2;529754.7;616180.9;1218388;23760.2;71481.06;47613.93;57546.76;58570.17;16747.31;233116.6;3.01;2;0.67;25.94;4161.17;4125.23;238253.5;238651.4
2939;1;14;24972.5;Fri May 16 00:00:00 GST 2059;780896.9;907296.8;530565.3;616180.9;1219562;12200.93;14229;52297.3;0;75761.1;28350;233556;1.17;4.29;0.81;25.95;4161.26;4125.53;238563.9;238962.2
2940;0;8;24980.25;Sat May 24 00:00:00 GST 2059;781021.6;907443;530915.9;616224.4;1220114;16082.03;18873.13;45240.73;5605.71;71176.2;3464.53;233582.8;1.17;2.81;0.74;25.95;4161.32;4125.73;238657.8;239056.2
2941;0;6;24988;Sun Jun 01 00:00:00 GST 2059;781134.9;907586.5;531235.3;616265.9;1220611;14623.35;18512.68;41205.73;5357.34;64207.07;2696.99;233603.7;1.27;2.82;0.74;25.96;4161.33;4125.98;238718.8;239117.4
2942;0;7;25003;Mon Jun 16 00:00:00 GST 2059;781373.1;908095;532135.3;616575.6;1221686;15878.87;33901.58;60000;20647.76;71619.35;16257.08;233847.6;2.14;3.78;0.79;25.96;4161;4125.12;238816.3;239215
2943;0;9;25018;Tue Jul 01 00:00:00 GST 2059;781579.8;908383.4;532878.6;616667.6;1222759;13781.54;19223.17;49553.49;6136.49;71560.91;4690.85;233918;1.39;3.6;0.78;25.97;4160.95;4125.59;238932.8;239331.7
2944;0;9;25033.5;Wed Jul 16 00:00:00 GST 2059;781823.6;908860.8;533808.6;616939.9;1223928;15726.65;30800.05;60000;17563.48;75388.77;16709.6;234177;1.96;3.82;0.79;25.98;4160.67;4124.54;239045.5;239444.5
2945;0;15;25041.25;Thu Jul 24 00:00:00 GST 2059;781901.7;908953;533934;616939.9;1224143;10075.64;11902.67;16190.84;0;27761.77;1350;234187.4;1.18;1.61;0.62;25.98;4160.37;4124.35;239240.3;239639.6
2946;0;15;25049;Fri Aug 01 00:00:00 GST 2059;781954.8;909008.3;534059;616939.9;1224454;6862.84;7128.94;16124.86;0;40105.38;13500;234292;1.04;2.35;0.7;25.98;4160.4;4125.32;239426.2;239825.8
2947;0;8;25064.5;Sat Aug 16 00:00:00 GST 2059;782234.2;909524.1;534989;617247.6;1225159;18020.04;33275.61;60000;19853.88;45500.85;7772.73;234412.5;1.85;3.33;0.77;25.99;4158.96;4121.67;239546.8;239946.6
2948;0;7;25080;Mon Sep 01 00:00:00 GST 2059;782324.8;909714.2;535195.4;617247.8;1225538;5850.11;12264.76;13316.07;10.45;24471.71;1.36;234412.5;2.1;2.28;0.69;26;4158.69;4122.81;239623.7;240023.6
2949;0;9;25110;Wed Oct 01 00:00:00 GST 2059;782784.9;911823.9;536313.2;618959.4;1226625;15336.42;70324.69;37261.43;57053.58;36237.65;12843.25;234797.8;4.59;2.43;0.71;26.01;4156.99;4119.59;239745.1;240145.2
2950;1;12;25125.5;Thu Oct 16 00:00:00 GST 2059;783040;912096.5;537243.2;618959.4;1227674;16459.44;17585.8;60000;0;67687.8;40500;235425.6;1.07;3.65;0.78;26.02;4156.31;4117.12;240047.6;240448
2951;0;6;25133.25;Fri Oct 24 00:00:00 GST 2059;783139.8;912197.4;537546.2;618959.4;1228155;12870.56;13018.9;39090.88;0;61949.93;2208.23;235442.7;1.01;3.04;0.75;26.02;4156.28;4117.39;240117.6;240518.2
2952;0;5;25141;Sat Nov 01 00:00:00 GST 2059;783236.6;912298.1;537835.5;618959.4;1228617;12489.72;12993.56;37324.82;0;59705.88;2090.15;235458.9;1.04;2.99;0.75;26.03;4156.25;4117.7;240166.8;240567.4
2953;0;8;25156;Sun Nov 16 00:00:00 GST 2059;783497.7;912784.9;538735.5;619245.6;1229766;17409.71;32457.42;60000;19080.79;76589.91;8032.8;235579.4;1.86;3.45;0.78;26.03;4156.09;4117.09;240279.5;240680.3
2954;0;10;25171;Mon Dec 01 00:00:00 GST 2059;783656.4;913028.6;539284.6;619296.8;1230612;10577.7;16247.53;36611.99;3415.24;56421;1094.56;235595.8;1.54;3.46;0.78;26.04;4156.03;4117.94;240420.7;240821.8
2955;0;4;25186.5;Tue Dec 16 00:00:00 GST 2059;783947.9;913596.8;539973.6;619655.7;1231608;18803.5;36653.03;44451.48;23154.48;64226.08;6666.03;235699.1;1.95;2.36;0.7;26.05;4155.82;4117.46;240494.7;240895.8
2956;0;6;25194.25;Wed Dec 24 00:00:00 GST 2059;784029.3;913696.2;540183.7;619655.7;1231979;10504.01;12831.93;27100.2;0;47858.65;1707.91;235712.4;1.22;2.58;0.72;26.05;4155.75;4117.8;240562.5;240963.7
2957;0;5;25202;Thu Jan 01 00:00:00 GST 2060;784070.3;913737;540251.4;619655.7;1232215;5296.48;5267.51;8743.48;0;30445.91;4.86;235712.4;0.99;1.65;0.62;26.05;4155.73;4118.77;240611.7;241013.1
2958;0;8;25217.5;Fri Jan 16 00:00:00 GST 2060;784260.7;914495.6;540844.7;620212.8;1232890;12280.56;48937.34;38278.14;35941.3;43570.78;3087.97;235760.3;3.98;3.12;0.76;26.06;4155.32;4118.25;240700.3;241101.8
2959;0;8;25233;Sun Feb 01 00:00:00 GST 2060;784481.3;914769.5;541774.7;620212.8;1233820;14234.37;17670.68;60000;0;60007.94;29700;236220.6;1.24;4.22;0.81;26.07;4154.48;4116.1;240795.8;241197.4
2960;0;8;25247.5;Sun Feb 15 00:00:00 GST 2060;784788.5;915326.4;542644.7;620571.4;1234994;21189.34;38407.2;60000;24728.7;80950.29;10448.12;236372.1;1.81;2.83;0.74;26.08;4154.28;4115.26;240907.1;241308.8
2961;0;8;25262;Mon Mar 01 00:00:00 GST 2060;784889.3;915489.4;542894;620571.5;1235554;6949.27;11245.44;17188.89;8.93;38638.27;1.77;236372.1;1.62;2.47;0.71;26.08;4154.26;4116.86;241007.8;241409.7
2962;0;10;25293;Thu Apr 01 00:00:00 GST 2060;785080;915677.9;543402.2;620571.7;1236828;6151.19;6079.65;16394.14;4.87;41077.4;0.73;236372.2;0.99;2.67;0.73;26.09;4154.62;4120.75;241094.5;241496.6
2963;0;14;25323;Sat May 01 00:00:00 GST 2060;785491.1;917750.4;544943;622249.9;1238287;13704.89;69083.75;51359.86;55942.25;48639.17;12976.42;236761.5;5.04;3.75;0.79;26.1;4153.24;4117.63;241250;241652.3
2964;0;11;25354;Tue Jun 01 00:00:00 GST 2060;785695.6;918148.1;545649.3;622249.9;1239416;6597.26;12827.48;22783.52;0;36427.66;0;236761.5;1.94;3.45;0.78;26.11;4152.95;4119.46;241410.3;241812.9
2965;0;13;25384;Thu Jul 01 00:00:00 GST 2060;786122.1;919143.6;547020.4;622851.8;1240756;14216.3;33183.59;45704.18;20061.11;44654.67;5327.23;236921.3;2.33;3.21;0.76;26.12;4151.34;4115.78;241565.4;241968.3
2966;1;15;25399.5;Fri Jul 16 00:00:00 GST 2060;786216.1;919297;547307.4;622851.8;1241358;6061.21;9899.38;18514.89;0;38871.72;0;236921.3;1.63;3.05;0.75;26.12;4151.38;4117.28;241888.3;242291.7
2967;0;12;25415;Sun Aug 01 00:00:00 GST 2060;786368.9;919439;547789.4;622851.8;1242150;9857.38;9158.88;31099.76;0;51100.95;0;236921.3;0.93;3.15;0.76;26.13;4151.32;4117.47;241995.3;242399.1
2968;0;6;25425.332;Wed Aug 11 00:00:00 GST 2060;786520.3;919740.3;548291;623017.2;1242865;14659.07;29160.18;48537.81;16006.24;69188.51;3819.35;236960.7;1.99;3.31;0.77;26.13;4151.42;4117.42;242102.7;242506.6
2969;1;6;25430.5;Mon Aug 16 00:00:00 GST 2060;786561.3;919804.8;548451;623017.2;1243121;7920.52;12476.18;30972.65;0;49448.2;0;236960.7;1.58;3.91;0.8;26.14;4151.44;4117.76;242278.5;242682.6
2970;0;6;25435.668;Sat Aug 21 00:00:00 GST 2060;786621.4;919885.8;548654.7;623031.5;1243436;11646.32;15691.07;39419.01;2778.11;61095;742.46;236964.6;1.35;3.38;0.77;26.14;4151.47;4117.93;242343;242747.3
2971;0;4;25440.832;Thu Aug 26 00:00:00 GST 2060;786676.6;919965.7;548852.7;623045.1;1243752;10673.75;15461.61;38318.72;2624.57;61102.9;689.38;236968.1;1.45;3.59;0.78;26.14;4151.51;4118.23;242381.3;242785.6
2972;0;1;25446;Wed Sep 01 00:00:00 GST 2060;786727.4;920044.5;549020.9;623057.9;1244025;9824.77;15250.56;32552.91;2478.83;52836.98;621.75;236971.4;1.55;3.31;0.77;26.14;4151.52;4118.56;242390.3;242794.6
2973;0;6;25453.5;Wed Sep 08 00:00:00 GST 2060;786870.2;920394.3;549439;623306.4;1244493;19041.62;46645.32;55748.62;33139.21;62310.63;9666.4;237043.8;2.45;2.93;0.75;26.15;4151.26;4117.55;242476.3;242880.8
2974;0;4;25458;Mon Sep 13 00:00:00 GST 2060;786896.2;920435.8;549481.2;623306.4;1244608;5778.6;9220.6;9382.73;0;25736.81;0;237043.8;1.6;1.62;0.62;26.15;4151.21;4118.05;242523.5;242928
2975;0;7;25464;Sun Sep 19 00:00:00 GST 2060;786925.5;920489.5;549527.2;623306.5;1244749;4882.63;8951.17;7673.3;8.57;23409.56;0;237043.8;1.83;1.57;0.61;26.15;4151.16;4118.69;242581.8;242986.5
2976;0;8;25476;Fri Oct 01 00:00:00 GST 2060;786982.5;920547;549637.9;623306.5;1245108;4755.64;4791.32;9220.97;3.84;29941.66;0.58;237043.9;1.01;1.94;0.66;26.15;4151.21;4120.12;242642.4;243047.2
2977;0;9;25491.5;Sat Oct 16 00:00:00 GST 2060;787189.3;921270.5;550567.9;623827.4;1245722;13338.79;46675.72;60000;33607.95;39617.71;8452.91;237174.9;3.5;4.5;0.82;26.16;4149.83;4116.46;242750.4;243155.4
2978;0;13;25499.25;Sun Oct 24 00:00:00 GST 2060;787249.5;921370.6;550794.7;623829.8;1246088;7769.81;12916.61;29265.94;311.43;47235.32;69.95;237175.4;1.66;3.77;0.79;26.16;4149.84;4116.93;242887.8;243293
2979;0;6;25507;Mon Nov 01 00:00:00 GST 2060;787302.1;921472.5;550985.7;623834.6;1246398;6789.22;13144.93;24646.41;613.14;40021.59;112.52;237176.3;1.94;3.63;0.78;26.16;4149.82;4117.45;242941.2;243346.4
2980;0;4;25522;Tue Nov 16 00:00:00 GST 2060;787535.2;922248.4;551649.6;624411.8;1247220;15541.29;51729.69;44258.76;38482.72;54793.88;7156.15;237283.6;3.33;2.85;0.74;26.17;4149.63;4116.34;243012.4;243417.7
2981;1;10;25529.5;Tue Nov 23 00:00:00 GST 2060;787596.6;922335.6;551802.1;624411.8;1247539;8182.75;11628.19;20330.52;0;42558.29;0;237283.6;1.42;2.48;0.71;26.17;4149.64;4116.83;243213.1;243618.7
2982;0;6;25537;Wed Dec 01 00:00:00 GST 2060;787638.9;922378.3;551916.8;624411.8;1247829;5639.51;5685.53;15293.12;0;38646.98;5.25;237283.7;1.01;2.71;0.73;26.17;4149.72;4117.63;243273.8;243679.5
2983;0;8;25552.5;Thu Dec 16 00:00:00 GST 2060;787829.5;922850.6;552574.3;624683;1248637;12293.44;30472.24;42419.31;17497.02;52107.25;4164.3;237348.2;2.48;3.45;0.78;26.18;4149.47;4116.88;243373.7;243779.6
2984;0;5;25560.25;Fri Dec 24 00:00:00 GST 2060;787887.4;922963.2;552739.1;624683;1248674;7483.44;14532.83;21274.93;0;4750;0;237348.2;1.94;2.84;0.74;26.18;4148.8;4115.71;243459.1;243865.1
2985;0;3;25568;Sat Jan 01 00:00:00 GST 2061;787981.2;923101.4;552947.3;624683;1249007;12091.31;17824.92;26855.8;0;43025.37;4050;237379.6;1.47;2.22;0.69;26.18;4148.71;4115.64;243496.5;243902.6
2986;0;13;25583.5;Sun Jan 16 00:00:00 GST 2061;788209.4;923513.7;553877.3;624891.2;1249898;14725.08;26598.22;60000;13432.27;57486.49;7106.05;237489.7;1.81;4.07;0.8;26.19;4147.73;4113.13;243661;244067.4
2987;0;7;25591.25;Mon Jan 24 00:00:00 GST 2061;788240.3;923546.3;553994.4;624891.3;1250164;3987.56;4216.67;15108.59;3.53;34307.14;0.37;237489.8;1.06;3.79;0.79;26.19;4147.71;4114.17;243731.7;244138.2
2988;0;15;25599;Tue Feb 01 00:00:00 GST 2061;788314.2;923611.4;554172.1;624891.3;1250503;9529.96;8392.71;22933.09;0;43726.62;14850;237604.8;0.88;2.41;0.71;26.19;4147.68;4114.7;243888.7;244295.4
2989;0;10;25613;Tue Feb 15 00:00:00 GST 2061;788589.4;924574.3;555012.1;625663.9;1251365;19660.04;68781.87;60000;55185.84;61555.42;19793.64;237882;3.5;3.05;0.75;26.2;4147.04;4112.73;244014.1;244421.1
2990;0;8;25627;Tue Mar 01 00:00:00 GST 2061;788830.8;924825.1;555585.1;625727.1;1252158;17244.22;17909.77;40930.55;4515.88;56669.71;12665.14;238059.3;1.04;2.37;0.7;26.21;4146.68;4112.26;244146.8;244553.9
2991;0;11;25658;Fri Apr 01 00:00:00 GST 2061;789252.3;925358.7;556615.6;625855;1253585;13596.97;17214.18;33241.71;4125.18;46028.66;11863.4;238427;1.27;2.44;0.71;26.23;4145.88;4111.76;244296.1;244703.4
2992;3;7;25658.418;Fri Apr 01 00:00:00 GST 2061;789259.2;925366.1;556640.6;625856.9;1253590;16538.01;17797.06;60000;4493.06;11875;28078.56;238438.7;1.08;3.63;0.78;26.23;4145.79;4111.5;244810.6;245218.8
2993;0;7;25659.25;Sat Apr 02 00:00:00 GST 2061;789275;925382.5;556690.6;625862;1253662;18960.75;19622.38;60000;6122.41;86436.73;33940.95;238467;1.03;3.16;0.76;26.23;4145.79;4111.43;244870.7;245278.9
2994;0;2;25660.668;Sun Apr 03 00:00:00 GST 2061;789301.3;925409.3;556775.7;625869.7;1253780;18546.9;18959.89;60000;5485.52;83235.77;27412.09;238505.9;1.02;3.24;0.76;26.23;4145.77;4111.31;244887.9;245296.1
2995;0;2;25662.299;Tue Apr 05 00:00:00 GST 2061;789332.7;925441.5;556873.5;625879.8;1253916;19264.57;19705;60000;6171.07;83120.74;30837.6;238556.2;1.02;3.11;0.76;26.23;4145.75;4111.2;244905.9;245314.2
2996;0;2;25664.627;Thu Apr 07 00:00:00 GST 2061;789376.9;925487.5;557013.3;625894.4;1254109;18980.68;19780.18;60000;6272.7;83002.57;31347.89;238629.2;1.04;3.16;0.76;26.23;4145.72;4111.06;244921.6;245330
2997;0;2;25667.154;Sun Apr 10 00:00:00 GST 2061;789427;925540.6;557164.9;625913.1;1254317;19830.3;20983.27;60000;7407.33;82447.28;37014.8;238722.7;1.06;3.03;0.75;26.23;4145.68;4110.89;244937.8;245346.1
2998;0;2;25669.525;Tue Apr 12 00:00:00 GST 2061;789444.7;925563.2;557211.3;625913.1;1254416;7464.85;9539.88;19574.65;0;41789.81;0;238722.7;1.28;2.62;0.72;26.23;4145.67;4111.22;244980.6;245389
2999;0;3;25671.424;Thu Apr 14 00:00:00 GST 2061;789456.9;925579.8;557245.5;625913.1;1254489;6402.46;8772.05;18027.93;8.27;38124.72;0;238722.7;1.37;2.82;0.74;26.23;4145.67;4111.47;245014.5;245423
3000;0;2;25674.738;Sun Apr 17 00:00:00 GST 2061;789476.1;925608.8;557300.8;625913.2;1254606;5780.38;8740.1;16683.27;8.29;35517.96;0;238722.7;1.51;2.89;0.74;26.23;4145.66;4111.88;245039;245447.5
3001;1;5;25678.055;Thu Apr 21 00:00:00 GST 2061;789494.7;925639.8;557357.3;625913.2;1254725;5611.97;9337.82;17027.85;0;35735.72;8.91;238722.8;1.66;3.03;0.75;26.23;4145.65;4112.28;245224.4;245633.2
3002;0;5;25681.37;Sun Apr 24 00:00:00 GST 2061;789511.8;925670.9;557404.4;625913.2;1254830;5165.81;9381.09;14223.55;0;31763.04;8.99;238722.8;1.82;2.75;0.73;26.23;4145.64;4112.67;245264.2;245673.1
3003;0;5;25684.686;Wed Apr 27 00:00:00 GST 2061;789526;925685.1;557447.9;625913.2;1254943;4289.16;4288.32;13101.94;0;34003.13;3.96;238722.8;1;3.05;0.75;26.23;4145.64;4113.12;245306.1;245715.1
3004;0;1;25688;Sun May 01 00:00:00 GST 2061;789539.7;925698.8;557489;625913.2;1255052;4137.71;4132.15;12387.87;0;32901.06;3.81;238722.8;1;2.99;0.75;26.24;4145.65;4113.58;245319.8;245728.8
3005;0;4;25691.875;Wed May 04 00:00:00 GST 2061;789606.2;925859.8;557721.5;625913.2;1255223;17156.49;41562.21;60000;0;44101.29;27000;238827.4;2.42;3.5;0.78;26.24;4145.34;4112.49;245386.6;245795.7
3006;0;4;25693.352;Fri May 06 00:00:00 GST 2061;789620.8;925880;557762.8;625914.5;1255295;9887.3;13678.9;28039.88;913.83;48640.62;0;238827.4;1.38;2.84;0.74;26.24;4145.35;4112.58;245438;245847.2
3007;0;4;25694.78;Sat May 07 00:00:00 GST 2061;789636.2;925901.3;557798.2;625917.5;1255361;10781.36;14900.14;24784.13;2064.63;46637.54;0;238827.4;1.38;2.3;0.7;26.24;4145.36;4112.67;245478.3;245887.5
3008;0;1;25696.416;Mon May 09 00:00:00 GST 2061;789652.9;925925.5;557835.4;625920.7;1255432;10190.32;14752.89;22683.74;1962.17;43335.56;0;238827.4;1.45;2.23;0.69;26.24;4145.37;4112.78;245493.8;245903.1
3009;0;5;25699.69;Thu May 12 00:00:00 GST 2061;789681.7;925969.8;557901.2;625923.5;1255548;8807.48;13555.44;20102.51;864.08;35309.31;371.89;238828.7;1.54;2.28;0.7;26.24;4145.33;4112.97;245551.8;245961.1
3010;0;3;25706.127;Thu May 19 00:00:00 GST 2061;789741.1;926065.3;558053.9;625937.1;1255802;9233.83;14834.14;23729.32;2108.53;39399.16;989.9;238835;1.61;2.57;0.72;26.24;4145.28;4113.25;245579.8;245989.2
3011;0;2;25712.562;Wed May 25 00:00:00 GST 2061;789773.9;926117.4;558110.9;625937.1;1255950;5091.84;8085.56;8860.41;7.02;23095.54;0.67;238835;1.59;1.74;0.64;26.24;4145.22;4113.79;245604.4;246013.8
3012;0;3;25719;Wed Jun 01 00:00:00 GST 2061;789805.6;926170.3;558167.1;625937.2;1256097;4922.78;8224.73;8727.09;7.15;22792.94;0.69;238835;1.67;1.77;0.64;26.24;4145.16;4114.31;245630.6;246040.1
3013;0;7;25729;Sat Jun 11 00:00:00 GST 2061;789974.3;926860;558767.1;626493.2;1256433;16869.83;68965.15;60000;55598.71;33614.65;16265.88;238997.7;4.09;3.56;0.78;26.25;4144.14;4111.28;245724.7;246134.5
3014;1;4;25734;Thu Jun 16 00:00:00 GST 2061;790064.1;926937;559067.1;626493.2;1256835;17956.13;15416.12;60000;0;80436.29;45900;239227.2;0.86;3.34;0.77;26.25;4144.08;4110.87;245903.3;246313.4
3015;0;5;25741.5;Thu Jun 23 00:00:00 GST 2061;790119.8;927034.1;559246.3;626493.2;1257139;7422.14;12938.01;23892.56;0;40502.03;0;239227.2;1.74;3.22;0.76;26.25;4144.07;4111.36;245954.6;246364.9
3016;0;5;25749;Fri Jul 01 00:00:00 GST 2061;790221;927132.2;559479.5;626493.2;1257545;13494.11;13085.59;31093.04;0;54184.29;1635.64;239239.5;0.97;2.3;0.7;26.26;4144.04;4111.55;246002.6;246412.9
3017;0;7;25764.5;Sat Jul 16 00:00:00 GST 2061;790392.6;927601.1;560087.3;626762.5;1258466;11072.79;30253.26;39212.3;17374.54;59372.56;3086.54;239287.3;2.73;3.54;0.78;26.26;4144.23;4111.78;246106.1;246516.6
3018;0;10;25780;Mon Aug 01 00:00:00 GST 2061;790460.6;927722.7;560414.3;626762.5;1259061;4386.01;7843.23;21094.73;0;38421.77;0;239287.3;1.79;4.81;0.83;26.27;4144.22;4113.28;246223.1;246633.8
3019;0;8;25787.75;Mon Aug 08 00:00:00 GST 2061;790575.7;927938.3;560777.3;626876.1;1259437;14849.17;27814.6;46842.54;14660.22;48541.99;3642.31;239315.5;1.87;3.15;0.76;26.27;4143.86;4112.21;246318.6;246729.4
3020;0;11;25799.375;Sat Aug 20 00:00:00 GST 2061;790671.1;928060.7;561083.2;626876.1;1260052;8207.08;10532.37;26310.53;0;52912.13;0;239315.5;1.28;3.21;0.76;26.27;4144.07;4113.4;246429.4;246840.4
3021;0;6;25811;Thu Sep 01 00:00:00 GST 2061;790745.1;928175.3;561266.8;626876.1;1260485;6364.67;9852.59;15793.97;0;37240.89;0;239315.5;1.55;2.48;0.71;26.28;4144.16;4114.57;246496.4;246907.5
3022;0;9;25826;Fri Sep 16 00:00:00 GST 2061;790958.1;929144.7;562166.8;626876.1;1261199;14204.47;64631.14;60000;0;47564.63;28350;239740.8;4.55;4.22;0.81;26.28;4142.96;4110.28;246599.9;247011.1
